profile,N,eps,arm,pair_seed,t_step,fperi_005,fperi_01,fperi_02,M05,M10,M20,C8,beta,sigr,L_inner,L_mid,L_outer,L_global
hernquist3d,4096,0.05,tan,2049,10,0.14819,0.26904,0.43945,0.00854,0.07935,0.23315,519.1590,-1.4529,0.5142,0.1664,0.5545,3.6559,1.4587
hernquist3d,4096,0.05,tan,2049,20,0.14819,0.26904,0.43945,0.00439,0.05127,0.21631,499.2914,-1.1268,0.5334,0.1664,0.5545,3.6559,1.4587
hernquist3d,4096,0.05,tan,2049,50,0.14819,0.26904,0.43945,0.00415,0.03247,0.15283,375.3402,-0.7698,0.5356,0.1664,0.5545,3.6559,1.4587
hernquist3d,4096,0.05,tan,2049,100,0.14819,0.26904,0.43945,0.00415,0.02222,0.11353,242.3056,-0.4222,0.5324,0.1664,0.5545,3.6559,1.4587
hernquist3d,4096,0.05,tan,2049,300,0.14819,0.26904,0.43945,0.00439,0.04126,0.13892,223.4791,0.1687,0.5563,0.1664,0.5545,3.6559,1.4587
hernquist3d,4096,0.05,tan,2049,600,0.14819,0.26904,0.43945,0.00293,0.03394,0.13477,228.6123,0.3998,0.5739,0.1664,0.5545,3.6559,1.4587
hernquist3d,4096,0.05,sham,2049,0,0.19189,0.33350,0.51196,0.01953,0.09180,0.23657,527.5687,-0.0206,0.7246,0.1434,0.4730,3.1661,1.2606
hernquist3d,4096,0.05,sham,2049,5,0.19189,0.33350,0.51196,0.02222,0.09277,0.23730,531.6641,-0.0279,0.7220,0.1434,0.4730,3.1661,1.2606
hernquist3d,4096,0.05,sham,2049,10,0.19189,0.33350,0.51196,0.01758,0.08643,0.23560,521.5753,-0.0025,0.7247,0.1434,0.4730,3.1661,1.2606
hernquist3d,4096,0.05,sham,2049,20,0.19189,0.33350,0.51196,0.01465,0.06885,0.23169,502.1059,0.0140,0.7178,0.1434,0.4730,3.1661,1.2606
hernquist3d,4096,0.05,sham,2049,50,0.19189,0.33350,0.51196,0.00732,0.04810,0.17603,422.0977,0.0522,0.6851,0.1434,0.4730,3.1661,1.2606
hernquist3d,4096,0.05,sham,2049,100,0.19189,0.33350,0.51196,0.01050,0.04688,0.14038,270.4465,0.1479,0.6517,0.1434,0.4730,3.1661,1.2606
hernquist3d,4096,0.05,sham,2049,300,0.19189,0.33350,0.51196,0.00854,0.05054,0.15015,226.8259,0.4023,0.6200,0.1434,0.4730,3.1661,1.2606
hernquist3d,4096,0.05,sham,2049,600,0.19189,0.33350,0.51196,0.00635,0.04492,0.14917,244.0654,0.5420,0.6180,0.1434,0.4730,3.1661,1.2606
plummer3d,4096,0.05,orig,2002,0,0.13403,0.35815,0.67749,0.01367,0.09033,0.34766,1357.5616,0.0111,0.9227,0.1464,0.3104,0.9023,0.4530
plummer3d,4096,0.05,orig,2002,5,0.13403,0.35815,0.67749,0.01416,0.08765,0.34521,1346.3246,0.0218,0.9221,0.1464,0.3104,0.9023,0.4530
plummer3d,4096,0.05,orig,2002,10,0.13403,0.35815,0.67749,0.01685,0.08325,0.34009,1308.9197,0.0161,0.9108,0.1464,0.3104,0.9023,0.4530
plummer3d,4096,0.05,orig,2002,20,0.13403,0.35815,0.67749,0.01123,0.07056,0.31152,1221.4405,0.0466,0.8880,0.1464,0.3104,0.9023,0.4530
plummer3d,4096,0.05,orig,2002,50,0.13403,0.35815,0.67749,0.00635,0.04639,0.20703,800.6460,0.1810,0.8080,0.1464,0.3104,0.9023,0.4530
plummer3d,4096,0.05,orig,2002,100,0.13403,0.35815,0.67749,0.00464,0.02539,0.13647,426.1460,0.3900,0.7277,0.1464,0.3104,0.9023,0.4530
plummer3d,4096,0.05,orig,2002,300,0.13403,0.35815,0.67749,0.00586,0.03491,0.16797,411.1943,0.6480,0.7410,0.1464,0.3104,0.9023,0.4530
plummer3d,4096,0.05,orig,2002,600,0.13403,0.35815,0.67749,0.00659,0.03687,0.16943,441.9927,0.6501,0.7274,0.1464,0.3104,0.9023,0.4530
plummer3d,4096,0.05,full,2002,0,0.29736,0.55298,0.80933,0.01367,0.09033,0.34766,1357.5616,0.6503,1.2213,0.1073,0.2262,0.6662,0.3332
plummer3d,4096,0.05,full,2002,5,0.29736,0.55298,0.80933,0.02026,0.09326,0.34253,1347.6885,0.6325,1.2075,0.1073,0.2262,0.6662,0.3332
plummer3d,4096,0.05,full,2002,10,0.29736,0.55298,0.80933,0.03394,0.10864,0.33984,1289.3168,0.5883,1.1762,0.1073,0.2262,0.6662,0.3332
plummer3d,4096,0.05,full,2002,20,0.29736,0.55298,0.80933,0.03247,0.12720,0.34180,1237.4913,0.5341,1.1228,0.1073,0.2262,0.6662,0.3332
plummer3d,4096,0.05,full,2002,50,0.29736,0.55298,0.80933,0.01782,0.06592,0.25293,915.1428,0.5566,0.9757,0.1073,0.2262,0.6662,0.3332
plummer3d,4096,0.05,full,2002,100,0.29736,0.55298,0.80933,0.01123,0.05225,0.18262,433.3338,0.6538,0.8453,0.1073,0.2262,0.6662,0.3332
plummer3d,4096,0.05,full,2002,300,0.29736,0.55298,0.80933,0.01367,0.05396,0.19238,464.2328,0.7689,0.8125,0.1073,0.2262,0.6662,0.3332
plummer3d,4096,0.05,full,2002,600,0.29736,0.55298,0.80933,0.00806,0.05054,0.19971,531.7400,0.7418,0.7831,0.1073,0.2262,0.6662,0.3332
plummer3d,4096,0.05,inner-med,2002,0,0.19873,0.41577,0.67749,0.01367,0.09033,0.34766,1357.5616,0.3063,1.0305,0.1074,0.3104,0.9024,0.4400
plummer3d,4096,0.05,inner-med,2002,5,0.19873,0.41577,0.67749,0.02075,0.09302,0.33447,1345.5941,0.2713,1.0133,0.1074,0.3104,0.9024,0.4400
plummer3d,4096,0.05,inner-med,2002,10,0.19873,0.41577,0.67749,0.03394,0.10767,0.32153,1298.4939,0.1879,0.9737,0.1074,0.3104,0.9024,0.4400
plummer3d,4096,0.05,inner-med,2002,20,0.19873,0.41577,0.67749,0.02539,0.10254,0.30542,1198.8116,0.1488,0.9240,0.1074,0.3104,0.9024,0.4400
plummer3d,4096,0.05,inner-med,2002,50,0.19873,0.41577,0.67749,0.00928,0.04614,0.20923,786.6972,0.2587,0.8299,0.1074,0.3104,0.9024,0.4400
plummer3d,4096,0.05,inner-med,2002,100,0.19873,0.41577,0.67749,0.00854,0.03467,0.14697,411.4453,0.4339,0.7427,0.1074,0.3104,0.9024,0.4400
plummer3d,4096,0.05,inner-med,2002,300,0.19873,0.41577,0.67749,0.01099,0.04980,0.17456,391.7517,0.6897,0.7586,0.1074,0.3104,0.9024,0.4400
plummer3d,4096,0.05,inner-med,2002,600,0.19873,0.41577,0.67749,0.00708,0.04175,0.16992,452.6225,0.6873,0.7432,0.1074,0.3104,0.9024,0.4400
plummer3d,4096,0.05,mid,2002,0,0.19434,0.43896,0.73584,0.01367,0.09033,0.34766,1357.5616,0.3121,1.0329,0.1464,0.2262,0.9023,0.4249
plummer3d,4096,0.05,mid,2002,5,0.19434,0.43896,0.73584,0.01392,0.08789,0.35278,1343.4183,0.3218,1.0342,0.1464,0.2262,0.9023,0.4249
plummer3d,4096,0.05,mid,2002,10,0.19434,0.43896,0.73584,0.01685,0.08423,0.35742,1283.3533,0.3176,1.0261,0.1464,0.2262,0.9023,0.4249
plummer3d,4096,0.05,mid,2002,20,0.19434,0.43896,0.73584,0.01758,0.09570,0.34521,1207.6476,0.2759,0.9842,0.1464,0.2262,0.9023,0.4249
plummer3d,4096,0.05,mid,2002,50,0.19434,0.43896,0.73584,0.00977,0.06055,0.23120,829.1230,0.3130,0.8489,0.1464,0.2262,0.9023,0.4249
plummer3d,4096,0.05,mid,2002,100,0.19434,0.43896,0.73584,0.00635,0.03369,0.15869,414.9392,0.4907,0.7623,0.1464,0.2262,0.9023,0.4249
plummer3d,4096,0.05,mid,2002,300,0.19434,0.43896,0.73584,0.00659,0.03882,0.17969,443.4639,0.6820,0.7557,0.1464,0.2262,0.9023,0.4249
plummer3d,4096,0.05,mid,2002,600,0.19434,0.43896,0.73584,0.00854,0.04175,0.18750,475.3815,0.6896,0.7513,0.1464,0.2262,0.9023,0.4249
plummer3d,4096,0.05,outer,2002,0,0.17285,0.41504,0.75024,0.01367,0.09033,0.34766,1357.5616,0.3104,1.0322,0.1464,0.3104,0.6663,0.3743
plummer3d,4096,0.05,outer,2002,5,0.17285,0.41504,0.75024,0.01416,0.08765,0.34521,1351.9620,0.3179,1.0316,0.1464,0.3104,0.6663,0.3743
plummer3d,4096,0.05,outer,2002,10,0.17285,0.41504,0.75024,0.01685,0.08325,0.33936,1324.0824,0.3173,1.0224,0.1464,0.3104,0.6663,0.3743
plummer3d,4096,0.05,outer,2002,20,0.17285,0.41504,0.75024,0.01123,0.07080,0.31445,1276.0148,0.3487,1.0069,0.1464,0.3104,0.6663,0.3743
plummer3d,4096,0.05,outer,2002,50,0.17285,0.41504,0.75024,0.01001,0.05615,0.23193,891.1190,0.4186,0.9178,0.1464,0.3104,0.6663,0.3743
plummer3d,4096,0.05,outer,2002,100,0.17285,0.41504,0.75024,0.00659,0.03296,0.15479,463.0489,0.5453,0.7972,0.1464,0.3104,0.6663,0.3743
plummer3d,4096,0.05,outer,2002,300,0.17285,0.41504,0.75024,0.00391,0.03564,0.17554,453.1475,0.6920,0.7746,0.1464,0.3104,0.6663,0.3743
plummer3d,4096,0.05,outer,2002,600,0.17285,0.41504,0.75024,0.00586,0.03564,0.18164,477.9852,0.6766,0.7458,0.1464,0.3104,0.6663,0.3743
plummer3d,4096,0.05,tan,2002,0,0.05615,0.24463,0.57886,0.01367,0.09033,0.34766,1357.5616,-1.9097,0.6097,0.1706,0.3625,1.0468,0.5266
plummer3d,4096,0.05,tan,2002,5,0.05615,0.24463,0.57886,0.00952,0.08252,0.34399,1352.3298,-1.5333,0.6419,0.1706,0.3625,1.0468,0.5266
plummer3d,4096,0.05,tan,2002,10,0.05615,0.24463,0.57886,0.00610,0.06470,0.33496,1310.0479,-1.1435,0.6764,0.1706,0.3625,1.0468,0.5266
plummer3d,4096,0.05,tan,2002,20,0.05615,0.24463,0.57886,0.00244,0.03955,0.27686,1215.4633,-0.6548,0.7163,0.1706,0.3625,1.0468,0.5266
plummer3d,4096,0.05,tan,2002,50,0.05615,0.24463,0.57886,0.00415,0.03076,0.17212,723.5425,-0.2285,0.6940,0.1706,0.3625,1.0468,0.5266
plummer3d,4096,0.05,tan,2002,100,0.05615,0.24463,0.57886,0.00024,0.00903,0.08911,382.6357,0.0818,0.6324,0.1706,0.3625,1.0468,0.5266
plummer3d,4096,0.05,tan,2002,300,0.05615,0.24463,0.57886,0.00220,0.02100,0.15796,374.5089,0.5611,0.6938,0.1706,0.3625,1.0468,0.5266
plummer3d,4096,0.05,tan,2002,600,0.05615,0.24463,0.57886,0.00171,0.02075,0.14087,418.8298,0.5634,0.6885,0.1706,0.3625,1.0468,0.5266
plummer3d,4096,0.05,sham,2002,0,0.12817,0.35400,0.67725,0.01367,0.09033,0.34766,1357.5616,-0.0047,0.9178,0.1474,0.3103,0.9049,0.4542
plummer3d,4096,0.05,sham,2002,5,0.12817,0.35400,0.67725,0.01294,0.08740,0.34497,1340.6963,-0.0020,0.9152,0.1474,0.3103,0.9049,0.4542
plummer3d,4096,0.05,sham,2002,10,0.12817,0.35400,0.67725,0.01587,0.08423,0.33887,1306.2458,-0.0084,0.9039,0.1474,0.3103,0.9049,0.4542
plummer3d,4096,0.05,sham,2002,20,0.12817,0.35400,0.67725,0.01050,0.06934,0.30811,1223.1489,0.0391,0.8864,0.1474,0.3103,0.9049,0.4542
plummer3d,4096,0.05,sham,2002,50,0.12817,0.35400,0.67725,0.00635,0.04639,0.20386,803.8881,0.1657,0.8036,0.1474,0.3103,0.9049,0.4542
plummer3d,4096,0.05,sham,2002,100,0.12817,0.35400,0.67725,0.00562,0.02466,0.13379,414.7735,0.3868,0.7267,0.1474,0.3103,0.9049,0.4542
plummer3d,4096,0.05,sham,2002,300,0.12817,0.35400,0.67725,0.00586,0.03369,0.16675,408.5586,0.6476,0.7402,0.1474,0.3103,0.9049,0.4542
plummer3d,4096,0.05,sham,2002,600,0.12817,0.35400,0.67725,0.00366,0.03223,0.16528,445.1513,0.6456,0.7246,0.1474,0.3103,0.9049,0.4542
plummer3d,4096,0.05,orig,2003,0,0.13159,0.37183,0.67798,0.01733,0.09155,0.35156,1367.3089,0.0010,0.9119,0.1446,0.3039,0.8803,0.4429
plummer3d,4096,0.05,orig,2003,5,0.13159,0.37183,0.67798,0.01489,0.09131,0.35107,1384.2816,0.0282,0.9176,0.1446,0.3039,0.8803,0.4429
plummer3d,4096,0.05,orig,2003,10,0.13159,0.37183,0.67798,0.01514,0.08813,0.34082,1361.6865,0.0443,0.9147,0.1446,0.3039,0.8803,0.4429
plummer3d,4096,0.05,orig,2003,20,0.13159,0.37183,0.67798,0.01318,0.08105,0.31689,1255.8572,0.0491,0.8874,0.1446,0.3039,0.8803,0.4429
plummer3d,4096,0.05,orig,2003,50,0.13159,0.37183,0.67798,0.00586,0.05029,0.22339,821.0926,0.1620,0.8005,0.1446,0.3039,0.8803,0.4429
plummer3d,4096,0.05,orig,2003,100,0.13159,0.37183,0.67798,0.00293,0.02637,0.14722,423.7595,0.3653,0.7161,0.1446,0.3039,0.8803,0.4429
plummer3d,4096,0.05,orig,2003,300,0.13159,0.37183,0.67798,0.00610,0.04028,0.16724,410.7978,0.6404,0.7242,0.1446,0.3039,0.8803,0.4429
plummer3d,4096,0.05,orig,2003,600,0.13159,0.37183,0.67798,0.00488,0.03101,0.16724,489.8797,0.6368,0.7235,0.1446,0.3039,0.8803,0.4429
plummer3d,4096,0.05,full,2003,0,0.30859,0.56372,0.79980,0.01733,0.09155,0.35156,1367.3089,0.6500,1.2109,0.1052,0.2219,0.6434,0.3235
plummer3d,4096,0.05,full,2003,5,0.30859,0.56372,0.79980,0.02197,0.10107,0.35205,1384.6168,0.6296,1.1974,0.1052,0.2219,0.6434,0.3235
plummer3d,4096,0.05,full,2003,10,0.30859,0.56372,0.79980,0.03003,0.11743,0.34790,1346.3179,0.6008,1.1787,0.1052,0.2219,0.6434,0.3235
plummer3d,4096,0.05,full,2003,20,0.30859,0.56372,0.79980,0.03882,0.14111,0.35254,1247.7634,0.5375,1.1255,0.1052,0.2219,0.6434,0.3235
plummer3d,4096,0.05,full,2003,50,0.30859,0.56372,0.79980,0.01880,0.06470,0.26465,931.8975,0.5514,0.9679,0.1052,0.2219,0.6434,0.3235
plummer3d,4096,0.05,full,2003,100,0.30859,0.56372,0.79980,0.01416,0.05396,0.19238,438.1151,0.6519,0.8352,0.1052,0.2219,0.6434,0.3235
plummer3d,4096,0.05,full,2003,300,0.30859,0.56372,0.79980,0.00952,0.05396,0.19678,480.8354,0.7594,0.7931,0.1052,0.2219,0.6434,0.3235
plummer3d,4096,0.05,full,2003,600,0.30859,0.56372,0.79980,0.00879,0.05713,0.19409,569.4018,0.7325,0.7727,0.1052,0.2219,0.6434,0.3235
plummer3d,4096,0.05,inner-med,2003,0,0.20654,0.42920,0.67773,0.01733,0.09155,0.35156,1367.3089,0.3036,1.0207,0.1052,0.3039,0.8803,0.4297
plummer3d,4096,0.05,inner-med,2003,5,0.20654,0.42920,0.67773,0.02197,0.10132,0.34229,1384.1293,0.2680,1.0049,0.1052,0.3039,0.8803,0.4297
plummer3d,4096,0.05,inner-med,2003,10,0.20654,0.42920,0.67773,0.03003,0.11572,0.32373,1359.0810,0.2229,0.9821,0.1052,0.3039,0.8803,0.4297
plummer3d,4096,0.05,inner-med,2003,20,0.20654,0.42920,0.67773,0.03223,0.11475,0.31323,1213.8962,0.1652,0.9297,0.1052,0.3039,0.8803,0.4297
plummer3d,4096,0.05,inner-med,2003,50,0.20654,0.42920,0.67773,0.00952,0.04736,0.22217,818.5375,0.2453,0.8237,0.1052,0.3039,0.8803,0.4297
plummer3d,4096,0.05,inner-med,2003,100,0.20654,0.42920,0.67773,0.00854,0.03955,0.15771,402.3228,0.4139,0.7322,0.1052,0.3039,0.8803,0.4297
plummer3d,4096,0.05,inner-med,2003,300,0.20654,0.42920,0.67773,0.00830,0.04346,0.17847,392.4130,0.6907,0.7421,0.1052,0.3039,0.8803,0.4297
plummer3d,4096,0.05,inner-med,2003,600,0.20654,0.42920,0.67773,0.00610,0.03809,0.17456,492.3159,0.6765,0.7407,0.1052,0.3039,0.8803,0.4297
plummer3d,4096,0.05,mid,2003,0,0.19458,0.44873,0.73315,0.01733,0.09155,0.35156,1367.3089,0.3068,1.0221,0.1446,0.2219,0.8803,0.4155
plummer3d,4096,0.05,mid,2003,5,0.19458,0.44873,0.73315,0.01489,0.09131,0.36035,1380.3597,0.3233,1.0280,0.1446,0.2219,0.8803,0.4155
plummer3d,4096,0.05,mid,2003,10,0.19458,0.44873,0.73315,0.01514,0.09009,0.36475,1335.0263,0.3281,1.0261,0.1446,0.2219,0.8803,0.4155
plummer3d,4096,0.05,mid,2003,20,0.19458,0.44873,0.73315,0.01880,0.10718,0.35425,1237.3884,0.2669,0.9806,0.1446,0.2219,0.8803,0.4155
plummer3d,4096,0.05,mid,2003,50,0.19458,0.44873,0.73315,0.01001,0.06055,0.24805,847.6243,0.3127,0.8470,0.1446,0.2219,0.8803,0.4155
plummer3d,4096,0.05,mid,2003,100,0.19458,0.44873,0.73315,0.00464,0.04053,0.16553,414.3938,0.4621,0.7474,0.1446,0.2219,0.8803,0.4155
plummer3d,4096,0.05,mid,2003,300,0.19458,0.44873,0.73315,0.00806,0.04321,0.17944,449.9209,0.6791,0.7413,0.1446,0.2219,0.8803,0.4155
plummer3d,4096,0.05,mid,2003,600,0.19458,0.44873,0.73315,0.00635,0.04004,0.19189,504.3591,0.6796,0.7455,0.1446,0.2219,0.8803,0.4155
plummer3d,4096,0.05,outer,2003,0,0.17236,0.42944,0.74438,0.01733,0.09155,0.35156,1367.3089,0.3049,1.0212,0.1446,0.3039,0.6434,0.3639
plummer3d,4096,0.05,outer,2003,5,0.17236,0.42944,0.74438,0.01489,0.09131,0.35083,1389.6559,0.3226,1.0261,0.1446,0.3039,0.6434,0.3639
plummer3d,4096,0.05,outer,2003,10,0.17236,0.42944,0.74438,0.01514,0.08813,0.34058,1374.9389,0.3359,1.0245,0.1446,0.3039,0.6434,0.3639
plummer3d,4096,0.05,outer,2003,20,0.17236,0.42944,0.74438,0.01318,0.08154,0.31934,1305.8611,0.3505,1.0049,0.1446,0.3039,0.6434,0.3639
plummer3d,4096,0.05,outer,2003,50,0.17236,0.42944,0.74438,0.00781,0.06030,0.24780,924.2721,0.3969,0.9042,0.1446,0.3039,0.6434,0.3639
plummer3d,4096,0.05,outer,2003,100,0.17236,0.42944,0.74438,0.00488,0.03540,0.16626,470.2841,0.5456,0.7908,0.1446,0.3039,0.6434,0.3639
plummer3d,4096,0.05,outer,2003,300,0.17236,0.42944,0.74438,0.00488,0.03516,0.17480,463.1974,0.6873,0.7568,0.1446,0.3039,0.6434,0.3639
plummer3d,4096,0.05,outer,2003,600,0.17236,0.42944,0.74438,0.00391,0.02686,0.16748,517.0409,0.6645,0.7396,0.1446,0.3039,0.6434,0.3639
plummer3d,4096,0.05,tan,2003,0,0.05933,0.24609,0.58105,0.01733,0.09155,0.35156,1367.3089,-1.9597,0.6002,0.1690,0.3547,1.0252,0.5163
plummer3d,4096,0.05,tan,2003,5,0.05933,0.24609,0.58105,0.01099,0.08447,0.35400,1379.8714,-1.4815,0.6427,0.1690,0.3547,1.0252,0.5163
plummer3d,4096,0.05,tan,2003,10,0.05933,0.24609,0.58105,0.00562,0.06470,0.34009,1366.3349,-1.0804,0.6804,0.1690,0.3547,1.0252,0.5163
plummer3d,4096,0.05,tan,2003,20,0.05933,0.24609,0.58105,0.00146,0.04175,0.28491,1266.8701,-0.6494,0.7144,0.1690,0.3547,1.0252,0.5163
plummer3d,4096,0.05,tan,2003,50,0.05933,0.24609,0.58105,0.00220,0.02881,0.18359,763.6337,-0.2632,0.6857,0.1690,0.3547,1.0252,0.5163
plummer3d,4096,0.05,tan,2003,100,0.05933,0.24609,0.58105,0.00000,0.00757,0.09814,403.8395,0.0379,0.6213,0.1690,0.3547,1.0252,0.5163
plummer3d,4096,0.05,tan,2003,300,0.05933,0.24609,0.58105,0.00195,0.01978,0.15698,351.9488,0.5523,0.6789,0.1690,0.3547,1.0252,0.5163
plummer3d,4096,0.05,tan,2003,600,0.05933,0.24609,0.58105,0.00220,0.02319,0.14355,445.9190,0.5342,0.6788,0.1690,0.3547,1.0252,0.5163
plummer3d,4096,0.05,sham,2003,0,0.13110,0.37622,0.67993,0.01733,0.09155,0.35156,1367.3089,0.0010,0.9119,0.1443,0.3036,0.8904,0.4461
plummer3d,4096,0.05,sham,2003,5,0.13110,0.37622,0.67993,0.01440,0.09082,0.35205,1386.3793,0.0215,0.9154,0.1443,0.3036,0.8904,0.4461
plummer3d,4096,0.05,sham,2003,10,0.13110,0.37622,0.67993,0.01514,0.08740,0.34131,1355.1474,0.0299,0.9101,0.1443,0.3036,0.8904,0.4461
plummer3d,4096,0.05,sham,2003,20,0.13110,0.37622,0.67993,0.01147,0.08105,0.31812,1260.2933,0.0387,0.8840,0.1443,0.3036,0.8904,0.4461
plummer3d,4096,0.05,sham,2003,50,0.13110,0.37622,0.67993,0.00610,0.05127,0.22168,833.6942,0.1420,0.7942,0.1443,0.3036,0.8904,0.4461
plummer3d,4096,0.05,sham,2003,100,0.13110,0.37622,0.67993,0.00342,0.02759,0.14795,424.7416,0.3552,0.7116,0.1443,0.3036,0.8904,0.4461
plummer3d,4096,0.05,sham,2003,300,0.13110,0.37622,0.67993,0.00659,0.03955,0.16724,408.5702,0.6406,0.7239,0.1443,0.3036,0.8904,0.4461
plummer3d,4096,0.05,sham,2003,600,0.13110,0.37622,0.67993,0.00391,0.02954,0.16846,470.1660,0.6352,0.7211,0.1443,0.3036,0.8904,0.4461
plummer3d,4096,0.05,orig,2000,0,0.12183,0.35864,0.67383,0.01147,0.08252,0.34644,1369.7432,-0.0136,0.8986,0.1454,0.3136,0.8710,0.4433
plummer3d,4096,0.05,orig,2000,5,0.12183,0.35864,0.67383,0.01318,0.08472,0.34863,1351.3935,-0.0045,0.9000,0.1454,0.3136,0.8710,0.4433
plummer3d,4096,0.05,orig,2000,10,0.12183,0.35864,0.67383,0.01465,0.08496,0.33887,1332.0536,-0.0000,0.8950,0.1454,0.3136,0.8710,0.4433
plummer3d,4096,0.05,orig,2000,20,0.12183,0.35864,0.67383,0.01196,0.07324,0.32080,1244.7712,0.0466,0.8838,0.1454,0.3136,0.8710,0.4433
plummer3d,4096,0.05,orig,2000,50,0.12183,0.35864,0.67383,0.00708,0.04712,0.23193,864.5561,0.1424,0.7966,0.1454,0.3136,0.8710,0.4433
plummer3d,4096,0.05,orig,2000,100,0.12183,0.35864,0.67383,0.00562,0.03271,0.14600,436.4580,0.3548,0.7141,0.1454,0.3136,0.8710,0.4433
plummer3d,4096,0.05,orig,2000,300,0.12183,0.35864,0.67383,0.00464,0.03247,0.16455,419.6884,0.6111,0.7040,0.1454,0.3136,0.8710,0.4433
plummer3d,4096,0.05,orig,2000,600,0.12183,0.35864,0.67383,0.00317,0.03467,0.17676,489.1584,0.6085,0.7029,0.1454,0.3136,0.8710,0.4433
plummer3d,4096,0.05,full,2000,0,0.29761,0.55249,0.81006,0.01147,0.08252,0.34644,1369.7432,0.6412,1.1929,0.1064,0.2303,0.6336,0.3234
plummer3d,4096,0.05,full,2000,5,0.29761,0.55249,0.81006,0.02100,0.09375,0.34839,1353.3679,0.6161,1.1777,0.1064,0.2303,0.6336,0.3234
plummer3d,4096,0.05,full,2000,10,0.29761,0.55249,0.81006,0.03027,0.11304,0.34668,1305.2152,0.5833,1.1589,0.1064,0.2303,0.6336,0.3234
plummer3d,4096,0.05,full,2000,20,0.29761,0.55249,0.81006,0.03711,0.13184,0.35205,1249.1117,0.5356,1.1210,0.1064,0.2303,0.6336,0.3234
plummer3d,4096,0.05,full,2000,50,0.29761,0.55249,0.81006,0.01904,0.06714,0.28320,980.7417,0.5357,0.9649,0.1064,0.2303,0.6336,0.3234
plummer3d,4096,0.05,full,2000,100,0.29761,0.55249,0.81006,0.01392,0.05908,0.19019,444.4297,0.6395,0.8317,0.1064,0.2303,0.6336,0.3234
plummer3d,4096,0.05,full,2000,300,0.29761,0.55249,0.81006,0.01025,0.05273,0.19751,486.1703,0.7372,0.7766,0.1064,0.2303,0.6336,0.3234
plummer3d,4096,0.05,full,2000,600,0.29761,0.55249,0.81006,0.00977,0.04883,0.18994,540.6036,0.7261,0.7522,0.1064,0.2303,0.6336,0.3234
plummer3d,4096,0.05,inner-med,2000,0,0.19458,0.41919,0.67285,0.01147,0.08252,0.34644,1369.7432,0.2839,1.0025,0.1064,0.3136,0.8710,0.4303
plummer3d,4096,0.05,inner-med,2000,5,0.19458,0.41919,0.67285,0.02100,0.09351,0.33691,1351.9560,0.2393,0.9849,0.1064,0.3136,0.8710,0.4303
plummer3d,4096,0.05,inner-med,2000,10,0.19458,0.41919,0.67285,0.03027,0.11108,0.32422,1330.4013,0.1899,0.9630,0.1064,0.3136,0.8710,0.4303
plummer3d,4096,0.05,inner-med,2000,20,0.19458,0.41919,0.67285,0.03223,0.11035,0.31689,1224.5642,0.1501,0.9222,0.1064,0.3136,0.8710,0.4303
plummer3d,4096,0.05,inner-med,2000,50,0.19458,0.41919,0.67285,0.00903,0.04565,0.23364,872.9975,0.2260,0.8196,0.1064,0.3136,0.8710,0.4303
plummer3d,4096,0.05,inner-med,2000,100,0.19458,0.41919,0.67285,0.01025,0.04419,0.15405,413.4116,0.4039,0.7291,0.1064,0.3136,0.8710,0.4303
plummer3d,4096,0.05,inner-med,2000,300,0.19458,0.41919,0.67285,0.00708,0.04175,0.16895,401.6501,0.6660,0.7253,0.1064,0.3136,0.8710,0.4303
plummer3d,4096,0.05,inner-med,2000,600,0.19458,0.41919,0.67285,0.00806,0.04565,0.17798,492.1461,0.6344,0.7127,0.1064,0.3136,0.8710,0.4303
plummer3d,4096,0.05,mid,2000,0,0.17944,0.43091,0.73633,0.01147,0.08252,0.34644,1369.7432,0.3062,1.0119,0.1454,0.2303,0.8710,0.4155
plummer3d,4096,0.05,mid,2000,5,0.17944,0.43091,0.73633,0.01318,0.08447,0.36060,1350.4052,0.3102,1.0133,0.1454,0.2303,0.8710,0.4155
plummer3d,4096,0.05,mid,2000,10,0.17944,0.43091,0.73633,0.01514,0.08691,0.36182,1300.7763,0.3041,1.0080,0.1454,0.2303,0.8710,0.4155
plummer3d,4096,0.05,mid,2000,20,0.17944,0.43091,0.73633,0.01709,0.09302,0.35278,1229.3142,0.2843,0.9832,0.1454,0.2303,0.8710,0.4155
plummer3d,4096,0.05,mid,2000,50,0.17944,0.43091,0.73633,0.01123,0.05786,0.25879,893.0092,0.2899,0.8417,0.1454,0.2303,0.8710,0.4155
plummer3d,4096,0.05,mid,2000,100,0.17944,0.43091,0.73633,0.00781,0.03809,0.16577,423.9066,0.4519,0.7423,0.1454,0.2303,0.8710,0.4155
plummer3d,4096,0.05,mid,2000,300,0.17944,0.43091,0.73633,0.00464,0.04102,0.17944,450.5580,0.6398,0.7201,0.1454,0.2303,0.8710,0.4155
plummer3d,4096,0.05,mid,2000,600,0.17944,0.43091,0.73633,0.00781,0.04419,0.18823,495.3730,0.6583,0.7236,0.1454,0.2303,0.8710,0.4155
plummer3d,4096,0.05,outer,2000,0,0.16821,0.41943,0.74634,0.01147,0.08252,0.34644,1369.7432,0.2889,1.0046,0.1454,0.3136,0.6334,0.3641
plummer3d,4096,0.05,outer,2000,5,0.16821,0.41943,0.74634,0.01318,0.08447,0.34888,1355.6726,0.2953,1.0062,0.1454,0.3136,0.6334,0.3641
